fecha,combinado,combinado_id,partido,estado,monto_combinado_cop,cuota_combinada,retorno_potencial_cop,retorno_real_cop,hora_colombia,liga,local,visitante,mercado,tipo_seleccion,seleccion,cuota_seleccion
2026-09-05,1,sim-1788602425778-73,1,pending,8591,8.21,70532,,2026-09-05 06:30,English Premier League,Newcastle United,AFC Bournemouth,1X2,VISITANTE,AFC Bournemouth,3.35
2026-09-05,1,sim-1788602425778-73,2,pending,8591,8.21,70532,,2026-09-05 09:15,Spanish LALIGA,Athletic Club,Atlético Madrid,1X2,VISITANTE,Atlético Madrid,2.45
