fecha,combinado,combinado_id,partido,estado,monto_combinado_cop,cuota_combinada,retorno_potencial_cop,retorno_real_cop,hora_colombia,liga,local,visitante,mercado,tipo_seleccion,seleccion,cuota_seleccion
2026-09-07,1,sim-1788546988847-72,1,placed,535,11.60,6206,,2026-09-07 12:00,Swedish Allsvenskan,Malmö FF,AIK,1X2,VISITANTE,AIK,4.00
2026-09-07,1,sim-1788546988847-72,2,placed,535,11.60,6206,,2026-09-07 14:15,Portuguese Primeira Liga,Estoril,Arouca,1X2,VISITANTE,Arouca,2.90
