fecha,combinado,combinado_id,partido,estado,monto_combinado_cop,cuota_combinada,retorno_potencial_cop,retorno_real_cop,hora_colombia,liga,local,visitante,mercado,tipo_seleccion,seleccion,cuota_seleccion
2026-07-26,1,sim-1784986224861-17,1,lost,9910,2.92,28937,0,2026-07-26 09:30,Swedish Allsvenskan,Malmö FF,IF Elfsborg,1X2,LOCAL,Malmö FF,1.87
2026-07-26,1,sim-1784986224861-17,2,lost,9910,2.92,28937,0,2026-07-26 20:06,Liga MX,Pachuca,Querétaro,1X2,LOCAL,Pachuca,1.56
