fecha,combinado,combinado_id,partido,estado,monto_combinado_cop,cuota_combinada,retorno_potencial_cop,retorno_real_cop,hora_colombia,liga,local,visitante,mercado,tipo_seleccion,seleccion,cuota_seleccion
2026-08-19,1,sim-1787137215317-48,1,won,9439,4.30,40587,21237,2026-08-19 18:30,MLS,Orlando City,Chicago Fire,1X2,VISITANTE,Chicago Fire,2.25
2026-08-19,1,sim-1787137215317-48,2,won,9439,4.30,40587,21237,2026-08-19 19:00,MLS,Sporting Kansas City,Saint Louis City SC,1X2,VISITANTE,Saint Louis City SC,1.91
