fecha,combinado,combinado_id,partido,estado,monto_combinado_cop,cuota_combinada,retorno_potencial_cop,retorno_real_cop,hora_colombia,liga,local,visitante,mercado,tipo_seleccion,seleccion,cuota_seleccion
2026-08-14,1,sim-1786705214644-44,1,void,9118,2.81,25621,9118,2026-08-14 19:00,NWSL,Gotham FC,Kansas City Current,1X2,LOCAL,Gotham FC,1.77
2026-08-14,1,sim-1786705214644-44,2,void,9118,2.81,25621,9118,2026-08-14 21:00,NWSL,Utah Royals,Bay FC,1X2,LOCAL,Utah Royals,1.59
